rule,normalized_support,coverage,h_value,ch_value,oh_value
trestbpscp >= 129.0 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.5,0.2706766917293233,0.782608695652174,0.2118339326577313,0.391304347826087
trestbpscp >= 129.0 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.5,0.2631578947368421,0.7777777777777778,0.2046783625730994,0.3888888888888889
trestbpscp >= 129.0 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.5,0.2631578947368421,0.7608695652173914,0.20022883295194507,0.3804347826086957
trestbpscp >= 129.0 & cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.5,0.3533834586466165,0.6103896103896104,0.21570159164144126,0.3051948051948052
trestbpscp >= 129.0 & cholcp >= 231.5,0.5,0.3609022556390977,0.5581395348837209,0.20143381710089175,0.27906976744186046
trestbpscp >= 129.0 & cholcp >= 231.5 & agecp >= 37.5,0.5,0.3533834586466165,0.5529411764705883,0.19540026536930563,0.27647058823529413
trestbpscp >= 129.0 & cholcp >= 231.5 & thalachcp >= 110.0,0.5,0.3609022556390977,0.5925925925925926,0.21386800334168754,0.2962962962962963
trestbpscp >= 129.0 & cholcp >= 231.5 & thalachcp >= 110.0 & agecp >= 37.5,0.5,0.3533834586466165,0.5875,0.20761278195488722,0.29375
cacp >= 0.5 & thalcp >= 1.5,0.5,0.19548872180451127,0.28888888888888886,0.05647451963241436,0.14444444444444443
trestbpscp >= 129.0 & cholcp >= 231.5 & thalcp >= 1.5 & agecp >= 37.5,0.5,0.3458646616541353,0.5679012345679012,0.1964169683467929,0.2839506172839506
trestbpscp >= 129.0 & cholcp >= 231.5 & thalcp >= 1.5,0.5,0.3533834586466165,0.573170731707317,0.2025490555657436,0.2865853658536585
trestbpscp >= 129.0 & thalcp >= 1.5 & thalachcp >= 110.0,0.5,0.5338345864661654,0.6068376068376068,0.32395090289827133,0.3034188034188034
trestbpscp >= 129.0 & thalcp >= 1.5 & agecp >= 37.5,0.5,0.5112781954887218,0.5666666666666667,0.28972431077694233,0.2833333333333333
trestbpscp >= 129.0 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.5,0.5112781954887218,0.5964912280701754,0.30497295871257085,0.2982456140350877
trestbpscp >= 129.0 & thalcp >= 1.5,0.5,0.5338345864661654,0.5772357723577236,0.30814841983006297,0.2886178861788618
trestbpscp >= 129.0 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.5,0.39849624060150374,0.7794117647058824,0.31059265811587794,0.3897058823529412
trestbpscp >= 129.0 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.5,0.41353383458646614,0.7857142857142857,0.3249194414607948,0.39285714285714285
trestbpscp >= 129.0 & comcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.5,0.39849624060150374,0.7681159420289855,0.3060913152446333,0.38405797101449274
trestbpscp >= 129.0 & comcp >= 0.5 & thalcp >= 1.5,0.5,0.41353383458646614,0.7746478873239436,0.32034311129937515,0.3873239436619718
trestbpscp >= 129.0 & comcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5,0.5,0.40601503759398494,0.7605633802816901,0.3088001694376787,0.38028169014084506
trestbpscp >= 129.0 & comcp >= 0.5 & thalachcp >= 110.0,0.5,0.42105263157894735,0.7671232876712328,0.32299927901946646,0.3835616438356164
trestbpscp >= 129.0 & comcp >= 0.5 & agecp >= 37.5,0.5,0.40601503759398494,0.75,0.30451127819548873,0.375
trestbpscp >= 129.0 & comcp >= 0.5,0.5,0.42105263157894735,0.7567567567567568,0.3186344238975818,0.3783783783783784
trestbpscp >= 129.0 & thalachcp >= 110.0 & agecp >= 37.5,0.5,0.5263157894736842,0.5833333333333334,0.30701754385964913,0.2916666666666667
trestbpscp >= 129.0 & thalachcp >= 110.0,0.5,0.5488721804511278,0.5934959349593496,0.32575340791001894,0.2967479674796748
trestbpscp >= 129.0 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5,0.5,0.2706766917293233,0.7659574468085106,0.20732682770756677,0.3829787234042553
cacp >= 0.5 & comcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.16541353383458646,0.5641025641025641,0.09331019857335646,0.18803418803418803
cacp >= 0.5 & comcp >= 0.5 & thalcp >= 1.5,0.3333333333333333,0.16541353383458646,0.5789473684210527,0.09576573011476058,0.19298245614035087
cacp >= 0.5 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.3333333333333333,0.16541353383458646,0.6111111111111112,0.10108604845446952,0.20370370370370372
cacp >= 0.5 & comcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.3333333333333333,0.16541353383458646,0.5789473684210527,0.09576573011476058,0.19298245614035087
cacp >= 0.5 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.16541353383458646,0.6111111111111112,0.10108604845446952,0.20370370370370372
cacp >= 0.5 & comcp >= 0.5,0.3333333333333333,0.16541353383458646,0.5365853658536586,0.0887584815697781,0.17886178861788618
cacp >= 0.5 & comcp >= 0.5 & thalachcp >= 110.0,0.3333333333333333,0.16541353383458646,0.5641025641025641,0.09331019857335646,0.18803418803418803
cacp >= 0.5 & comcp >= 0.5 & agecp >= 37.5,0.3333333333333333,0.16541353383458646,0.5365853658536586,0.0887584815697781,0.17886178861788618
trestbpscp >= 129.0 & cholcp >= 272.5 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.3333333333333333,0.11278195488721804,0.75,0.08458646616541353,0.25
trestbpscp >= 129.0 & cholcp >= 272.5 & comcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.3333333333333333,0.11278195488721804,0.75,0.08458646616541353,0.25
trestbpscp >= 129.0 & cholcp >= 272.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.3333333333333333,0.13533834586466165,0.5142857142857142,0.06960257787325455,0.1714285714285714
trestbpscp >= 129.0 & cholcp >= 272.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.13533834586466165,0.5142857142857142,0.06960257787325455,0.1714285714285714
cacp >= 0.5 & cholcp >= 272.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.3333333333333333,0.06766917293233082,0.4090909090909091,0.027682843472317156,0.13636363636363635
cacp >= 0.5 & cholcp >= 272.5 & thalcp >= 1.5 & agecp >= 37.5,0.3333333333333333,0.06766917293233082,0.32142857142857145,0.021750805585392052,0.10714285714285715
trestbpscp >= 129.0 & cholcp >= 272.5 & thalcp >= 1.5,0.3333333333333333,0.13533834586466165,0.46153846153846156,0.06246385193753615,0.15384615384615385
trestbpscp >= 129.0 & cholcp >= 272.5 & thalcp >= 1.5 & agecp >= 37.5,0.3333333333333333,0.13533834586466165,0.46153846153846156,0.06246385193753615,0.15384615384615385
oldpeakcp >= 0.55 & comcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.3082706766917293,0.6721311475409836,0.20719832367804755,0.2240437158469945
oldpeakcp >= 0.55 & comcp >= 0.5 & thalachcp >= 110.0,0.3333333333333333,0.3157894736842105,0.6774193548387096,0.21392190152801355,0.2258064516129032
oldpeakcp >= 0.55 & comcp >= 0.5 & agecp >= 37.5,0.3333333333333333,0.3082706766917293,0.6507936507936508,0.20062059911683972,0.21693121693121692
oldpeakcp >= 0.55 & comcp >= 0.5,0.3333333333333333,0.3157894736842105,0.65625,0.20723684210526314,0.21875
oldpeakcp >= 0.55 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.39849624060150374,0.4344262295081967,0.17311721927770243,0.1448087431693989
oldpeakcp >= 0.55 & thalachcp >= 110.0,0.3333333333333333,0.41353383458646614,0.44,0.1819548872180451,0.14666666666666667
oldpeakcp >= 0.55 & agecp >= 37.5,0.3333333333333333,0.39849624060150374,0.39552238805970147,0.15761418471552013,0.13184079601990048
oldpeakcp >= 0.55,0.3333333333333333,0.41353383458646614,0.40145985401459855,0.16601723286317985,0.13381995133819952
thalachcp >= 160.5 & cholcp >= 231.5 & thalcp >= 1.5 & agecp >= 37.5,0.3333333333333333,0.2706766917293233,0.7346938775510204,0.19886450820929877,0.24489795918367346
thalachcp >= 160.5 & cholcp >= 231.5 & thalcp >= 1.5,0.3333333333333333,0.2781954887218045,0.74,0.20586466165413533,0.24666666666666665
thalachcp >= 160.5 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.3333333333333333,0.22556390977443608,0.8571428571428571,0.19334049409237378,0.2857142857142857
thalachcp >= 160.5 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5,0.3333333333333333,0.23308270676691728,0.8611111111111112,0.20071010860484545,0.28703703703703703
thalachcp >= 160.5 & cholcp >= 231.5 & comcp >= 0.5 & agecp >= 37.5,0.3333333333333333,0.22556390977443608,0.8571428571428571,0.19334049409237378,0.2857142857142857
thalachcp >= 160.5 & cholcp >= 231.5 & comcp >= 0.5,0.3333333333333333,0.23308270676691728,0.8611111111111112,0.20071010860484545,0.28703703703703703
thalachcp >= 160.5 & cholcp >= 231.5 & agecp >= 37.5,0.3333333333333333,0.2706766917293233,0.7346938775510204,0.19886450820929877,0.24489795918367346
thalachcp >= 160.5 & cholcp >= 231.5,0.3333333333333333,0.2781954887218045,0.74,0.20586466165413533,0.24666666666666665
cacp >= 0.5 & cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.11278195488721804,0.3191489361702128,0.03599424092145257,0.10638297872340426
cacp >= 0.5 & cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.3333333333333333,0.11278195488721804,0.3191489361702128,0.03599424092145257,0.10638297872340426
cacp >= 0.5 & cholcp >= 231.5 & thalcp >= 1.5 & agecp >= 37.5,0.3333333333333333,0.11278195488721804,0.26785714285714285,0.030209452201933402,0.08928571428571427
cacp >= 0.5 & cholcp >= 231.5 & thalcp >= 1.5,0.3333333333333333,0.11278195488721804,0.26785714285714285,0.030209452201933402,0.08928571428571427
cacp >= 0.5 & cholcp >= 231.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.11278195488721804,0.29411764705882354,0.033171163202122954,0.09803921568627451
cacp >= 0.5 & cholcp >= 231.5 & thalachcp >= 110.0,0.3333333333333333,0.11278195488721804,0.29411764705882354,0.033171163202122954,0.09803921568627451
cacp >= 0.5 & cholcp >= 231.5 & agecp >= 37.5,0.3333333333333333,0.11278195488721804,0.25,0.02819548872180451,0.08333333333333333
cacp >= 0.5 & cholcp >= 231.5,0.3333333333333333,0.11278195488721804,0.25,0.02819548872180451,0.08333333333333333
trestbpscp >= 129.0 & cholcp >= 272.5 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.11278195488721804,0.75,0.08458646616541353,0.25
cacp >= 0.5 & cholcp >= 272.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.06766917293233082,0.4090909090909091,0.027682843472317156,0.13636363636363635
oldpeakcp >= 0.55 & trestbpscp >= 129.0 & comcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.18796992481203006,0.6944444444444444,0.1305346700083542,0.23148148148148145
oldpeakcp >= 0.55 & trestbpscp >= 129.0 & comcp >= 0.5 & thalachcp >= 110.0,0.3333333333333333,0.19548872180451127,0.7027027027027027,0.13737045315992685,0.23423423423423423
oldpeakcp >= 0.55 & trestbpscp >= 129.0 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.23308270676691728,0.44285714285714284,0.10322234156820621,0.1476190476190476
oldpeakcp >= 0.55 & trestbpscp >= 129.0 & thalachcp >= 110.0,0.3333333333333333,0.24812030075187969,0.4583333333333333,0.11372180451127818,0.15277777777777776
oldpeakcp >= 0.55 & trestbpscp >= 129.0 & comcp >= 0.5 & agecp >= 37.5,0.3333333333333333,0.18796992481203006,0.6756756756756757,0.12700670595407437,0.2252252252252252
oldpeakcp >= 0.55 & trestbpscp >= 129.0 & comcp >= 0.5,0.3333333333333333,0.19548872180451127,0.6842105263157895,0.1337554412346656,0.22807017543859648
oldpeakcp >= 0.55 & comcp >= 0.5 & thalcp >= 1.5,0.3333333333333333,0.3082706766917293,0.6721311475409836,0.20719832367804755,0.2240437158469945
oldpeakcp >= 0.55 & comcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.3333333333333333,0.3007518796992481,0.6666666666666666,0.20050125313283207,0.2222222222222222
oldpeakcp >= 0.55 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.3333333333333333,0.3082706766917293,0.6949152542372882,0.21422199566713393,0.23163841807909605
oldpeakcp >= 0.55 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.3007518796992481,0.6896551724137931,0.20741508944775733,0.22988505747126436
oldpeakcp >= 0.55 & thalcp >= 1.5,0.3333333333333333,0.39097744360902253,0.416,0.16264661654135337,0.13866666666666666
oldpeakcp >= 0.55 & thalcp >= 1.5 & agecp >= 37.5,0.3333333333333333,0.37593984962406013,0.4098360655737705,0.15407370886231972,0.13661202185792348
oldpeakcp >= 0.55 & thalcp >= 1.5 & thalachcp >= 110.0,0.3333333333333333,0.39097744360902253,0.45217391304347826,0.17678980058842758,0.1507246376811594
oldpeakcp >= 0.55 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.37593984962406013,0.44642857142857145,0.16783029001074115,0.1488095238095238
oldpeakcp >= 0.55 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5,0.3333333333333333,0.18796992481203006,0.7142857142857143,0.13426423200859292,0.23809523809523808
oldpeakcp >= 0.55 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.3333333333333333,0.18045112781954886,0.7058823529411765,0.12737726669615215,0.23529411764705882
oldpeakcp >= 0.55 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.3333333333333333,0.18796992481203006,0.7575757575757576,0.14240145819093186,0.2525252525252525
oldpeakcp >= 0.55 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.18045112781954886,0.75,0.13533834586466165,0.25
oldpeakcp >= 0.55 & cholcp >= 231.5 & thalcp >= 1.5,0.3333333333333333,0.24812030075187969,0.4230769230769231,0.10497397339502602,0.14102564102564102
oldpeakcp >= 0.55 & cholcp >= 231.5 & thalcp >= 1.5 & agecp >= 37.5,0.3333333333333333,0.24060150375939848,0.4155844155844156,0.0999902353285812,0.13852813852813853
oldpeakcp >= 0.55 & cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.3333333333333333,0.24812030075187969,0.4782608695652174,0.11866623079437724,0.15942028985507245
oldpeakcp >= 0.55 & cholcp >= 231.5 & thalcp >= 1.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.24060150375939848,0.47058823529411764,0.11322423706324634,0.1568627450980392
oldpeakcp >= 0.55 & cholcp >= 231.5,0.3333333333333333,0.2556390977443609,0.40963855421686746,0.10471963040130446,0.1365461847389558
oldpeakcp >= 0.55 & cholcp >= 231.5 & agecp >= 37.5,0.3333333333333333,0.24812030075187969,0.4024390243902439,0.09985329176600037,0.13414634146341464
oldpeakcp >= 0.55 & cholcp >= 231.5 & thalachcp >= 110.0,0.3333333333333333,0.2556390977443609,0.4594594594594595,0.11745580166632798,0.15315315315315314
oldpeakcp >= 0.55 & cholcp >= 231.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.24812030075187969,0.4520547945205479,0.11216397157276753,0.1506849315068493
oldpeakcp >= 0.55 & cholcp >= 231.5 & comcp >= 0.5,0.3333333333333333,0.19548872180451127,0.7027027027027027,0.13737045315992685,0.23423423423423423
oldpeakcp >= 0.55 & cholcp >= 231.5 & comcp >= 0.5 & agecp >= 37.5,0.3333333333333333,0.18796992481203006,0.6944444444444444,0.1305346700083542,0.23148148148148145
oldpeakcp >= 0.55 & cholcp >= 231.5 & comcp >= 0.5 & thalachcp >= 110.0,0.3333333333333333,0.19548872180451127,0.7428571428571429,0.1452201933404941,0.24761904761904763
oldpeakcp >= 0.55 & cholcp >= 231.5 & comcp >= 0.5 & thalachcp >= 110.0 & agecp >= 37.5,0.3333333333333333,0.18796992481203006,0.7352941176470589,0.13821318000884564,0.2450980392156863
oldpeakcp >= 0.55 & trestbpscp >= 129.0 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5,0.3333333333333333,0.13533834586466165,0.75,0.10150375939849623,0.25
oldpeakcp >= 0.55 & trestbpscp >= 129.0 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5 & agecp >= 37.5,0.3333333333333333,0.12781954887218044,0.7391304347826086,0.09447531873161162,0.24637681159420288
oldpeakcp >= 0.55 & trestbpscp >= 129.0 & cholcp >= 231.5 & comcp >= 0.5 & thalcp >= 1.5 & thalachcp >= 110.0,0.3333333333333333,0.13533834586466165,0.782608695652174,0.10591696632886564,0.2608695652173913
